fr_CA,#ref-gifi.fr_CA_8224#,8224
fr_CA,#ref-gifi.fr_CA_8230#,8230
fr_CA,#ref-gifi.fr_CA_8231#,8231
fr_CA,#ref-gifi.fr_CA_8232#,8232
fr_CA,#ref-gifi.fr_CA_8233#,8233
fr_CA,#ref-gifi.fr_CA_8234#,8234
fr_CA,#ref-gifi.fr_CA_8235#,8235
fr_CA,#ref-gifi.fr_CA_8236#,8236
fr_CA,#ref-gifi.fr_CA_8237#,8237
fr_CA,#ref-gifi.fr_CA_8238#,8238
fr_CA,#ref-gifi.fr_CA_8239#,8239
fr_CA,#ref-gifi.fr_CA_8240#,8240
fr_CA,#ref-gifi.fr_CA_8241#,8241
fr_CA,#ref-gifi.fr_CA_8242#,8242
fr_CA,#ref-gifi.fr_CA_8243#,8243
fr_CA,#ref-gifi.fr_CA_8244#,8244
fr_CA,#ref-gifi.fr_CA_8245#,8245
fr_CA,#ref-gifi.fr_CA_8246#,8246
fr_CA,#ref-gifi.fr_CA_8247#,8247
fr_CA,#ref-gifi.fr_CA_8248#,8248
fr_CA,#ref-gifi.fr_CA_8249#,8249
fr_CA,#ref-gifi.fr_CA_8250#,8250
fr_CA,#ref-gifi.fr_CA_8299#,8299
fr_CA,#ref-gifi.fr_CA_8300#,8300
fr_CA,#ref-gifi.fr_CA_8301#,8301
fr_CA,#ref-gifi.fr_CA_8302#,8302
fr_CA,#ref-gifi.fr_CA_8303#,8303
fr_CA,#ref-gifi.fr_CA_8320#,8320
fr_CA,#ref-gifi.fr_CA_8340#,8340
fr_CA,#ref-gifi.fr_CA_8350#,8350
fr_CA,#ref-gifi.fr_CA_8360#,8360
fr_CA,#ref-gifi.fr_CA_8370#,8370
fr_CA,#ref-gifi.fr_CA_8400#,8400
fr_CA,#ref-gifi.fr_CA_8401#,8401
fr_CA,#ref-gifi.fr_CA_8402#,8402
fr_CA,#ref-gifi.fr_CA_8403#,8403
fr_CA,#ref-gifi.fr_CA_8404#,8404
fr_CA,#ref-gifi.fr_CA_8405#,8405
fr_CA,#ref-gifi.fr_CA_8406#,8406
fr_CA,#ref-gifi.fr_CA_8407#,8407
fr_CA,#ref-gifi.fr_CA_8408#,8408
fr_CA,#ref-gifi.fr_CA_8409#,8409
fr_CA,#ref-gifi.fr_CA_8410#,8410
fr_CA,#ref-gifi.fr_CA_8411#,8411
fr_CA,#ref-gifi.fr_CA_8412#,8412
fr_CA,#ref-gifi.fr_CA_8435#,8435
fr_CA,#ref-gifi.fr_CA_8436#,8436
fr_CA,#ref-gifi.fr_CA_8437#,8437
fr_CA,#ref-gifi.fr_CA_8438#,8438
fr_CA,#ref-gifi.fr_CA_8439#,8439
fr_CA,#ref-gifi.fr_CA_8440#,8440
fr_CA,#ref-gifi.fr_CA_8441#,8441
fr_CA,#ref-gifi.fr_CA_8450#,8450
fr_CA,#ref-gifi.fr_CA_8451#,8451
fr_CA,#ref-gifi.fr_CA_8452#,8452
fr_CA,#ref-gifi.fr_CA_8453#,8453
fr_CA,#ref-gifi.fr_CA_8454#,8454
fr_CA,#ref-gifi.fr_CA_8455#,8455
fr_CA,#ref-gifi.fr_CA_8456#,8456
fr_CA,#ref-gifi.fr_CA_8457#,8457
fr_CA,#ref-gifi.fr_CA_8458#,8458
fr_CA,#ref-gifi.fr_CA_8459#,8459
fr_CA,#ref-gifi.fr_CA_8460#,8460
fr_CA,#ref-gifi.fr_CA_8461#,8461
fr_CA,#ref-gifi.fr_CA_8500#,8500
fr_CA,#ref-gifi.fr_CA_8501#,8501
fr_CA,#ref-gifi.fr_CA_8502#,8502
fr_CA,#ref-gifi.fr_CA_8503#,8503
fr_CA,#ref-gifi.fr_CA_8518#,8518
fr_CA,#ref-gifi.fr_CA_8519#,8519
fr_CA,#ref-gifi.fr_CA_8520#,8520
fr_CA,#ref-gifi.fr_CA_8521#,8521
fr_CA,#ref-gifi.fr_CA_8522#,8522
fr_CA,#ref-gifi.fr_CA_8523#,8523
fr_CA,#ref-gifi.fr_CA_8524#,8524
fr_CA,#ref-gifi.fr_CA_8570#,8570
fr_CA,#ref-gifi.fr_CA_8590#,8590
fr_CA,#ref-gifi.fr_CA_8610#,8610
fr_CA,#ref-gifi.fr_CA_8611#,8611
fr_CA,#ref-gifi.fr_CA_8620#,8620
fr_CA,#ref-gifi.fr_CA_8621#,8621
fr_CA,#ref-gifi.fr_CA_8622#,8622
fr_CA,#ref-gifi.fr_CA_8623#,8623
fr_CA,#ref-gifi.fr_CA_8650#,8650
fr_CA,#ref-gifi.fr_CA_8670#,8670
fr_CA,#ref-gifi.fr_CA_8690#,8690
fr_CA,#ref-gifi.fr_CA_8691#,8691
fr_CA,#ref-gifi.fr_CA_8710#,8710
fr_CA,#ref-gifi.fr_CA_8711#,8711
fr_CA,#ref-gifi.fr_CA_8712#,8712
fr_CA,#ref-gifi.fr_CA_8713#,8713
fr_CA,#ref-gifi.fr_CA_8714#,8714
fr_CA,#ref-gifi.fr_CA_8715#,8715
fr_CA,#ref-gifi.fr_CA_8716#,8716
fr_CA,#ref-gifi.fr_CA_8717#,8717
fr_CA,#ref-gifi.fr_CA_8740#,8740
fr_CA,#ref-gifi.fr_CA_8741#,8741
fr_CA,#ref-gifi.fr_CA_8742#,8742
fr_CA,#ref-gifi.fr_CA_8760#,8760
fr_CA,#ref-gifi.fr_CA_8761#,8761
fr_CA,#ref-gifi.fr_CA_8762#,8762
fr_CA,#ref-gifi.fr_CA_8763#,8763
fr_CA,#ref-gifi.fr_CA_8764#,8764
fr_CA,#ref-gifi.fr_CA_8780#,8780
fr_CA,#ref-gifi.fr_CA_8790#,8790
fr_CA,#ref-gifi.fr_CA_8810#,8810
fr_CA,#ref-gifi.fr_CA_8811#,8811
fr_CA,#ref-gifi.fr_CA_8812#,8812
fr_CA,#ref-gifi.fr_CA_8813#,8813
fr_CA,#ref-gifi.fr_CA_8860#,8860
fr_CA,#ref-gifi.fr_CA_8861#,8861
fr_CA,#ref-gifi.fr_CA_8862#,8862
fr_CA,#ref-gifi.fr_CA_8863#,8863
fr_CA,#ref-gifi.fr_CA_8864#,8864
fr_CA,#ref-gifi.fr_CA_8865#,8865
fr_CA,#ref-gifi.fr_CA_8866#,8866
fr_CA,#ref-gifi.fr_CA_8867#,8867
fr_CA,#ref-gifi.fr_CA_8868#,8868
fr_CA,#ref-gifi.fr_CA_8869#,8869
fr_CA,#ref-gifi.fr_CA_8870#,8870
fr_CA,#ref-gifi.fr_CA_8871#,8871
fr_CA,#ref-gifi.fr_CA_8872#,8872
fr_CA,#ref-gifi.fr_CA_8873#,8873
fr_CA,#ref-gifi.fr_CA_8874#,8874
fr_CA,#ref-gifi.fr_CA_8875#,8875
fr_CA,#ref-gifi.fr_CA_8876#,8876
fr_CA,#ref-gifi.fr_CA_8877#,8877
fr_CA,#ref-gifi.fr_CA_8910#,8910
fr_CA,#ref-gifi.fr_CA_8911#,8911
fr_CA,#ref-gifi.fr_CA_8912#,8912
fr_CA,#ref-gifi.fr_CA_8913#,8913
fr_CA,#ref-gifi.fr_CA_8914#,8914
fr_CA,#ref-gifi.fr_CA_8915#,8915
fr_CA,#ref-gifi.fr_CA_8916#,8916
fr_CA,#ref-gifi.fr_CA_8917#,8917
fr_CA,#ref-gifi.fr_CA_8918#,8918
fr_CA,#ref-gifi.fr_CA_8960#,8960
fr_CA,#ref-gifi.fr_CA_8961#,8961
fr_CA,#ref-gifi.fr_CA_8962#,8962
fr_CA,#ref-gifi.fr_CA_8963#,8963
fr_CA,#ref-gifi.fr_CA_8964#,8964
fr_CA,#ref-gifi.fr_CA_9010#,9010
fr_CA,#ref-gifi.fr_CA_9011#,9011
fr_CA,#ref-gifi.fr_CA_9012#,9012
fr_CA,#ref-gifi.fr_CA_9013#,9013
fr_CA,#ref-gifi.fr_CA_9014#,9014
fr_CA,#ref-gifi.fr_CA_9060#,9060
fr_CA,#ref-gifi.fr_CA_9061#,9061
fr_CA,#ref-gifi.fr_CA_9062#,9062
fr_CA,#ref-gifi.fr_CA_9063#,9063
fr_CA,#ref-gifi.fr_CA_9064#,9064
fr_CA,#ref-gifi.fr_CA_9065#,9065
fr_CA,#ref-gifi.fr_CA_9066#,9066
fr_CA,#ref-gifi.fr_CA_9110#,9110
fr_CA,#ref-gifi.fr_CA_9130#,9130
fr_CA,#ref-gifi.fr_CA_9131#,9131
fr_CA,#ref-gifi.fr_CA_9132#,9132
fr_CA,#ref-gifi.fr_CA_9133#,9133
fr_CA,#ref-gifi.fr_CA_9134#,9134
fr_CA,#ref-gifi.fr_CA_9135#,9135
fr_CA,#ref-gifi.fr_CA_9136#,9136
fr_CA,#ref-gifi.fr_CA_9137#,9137
fr_CA,#ref-gifi.fr_CA_9138#,9138
fr_CA,#ref-gifi.fr_CA_9139#,9139
fr_CA,#ref-gifi.fr_CA_9150#,9150
fr_CA,#ref-gifi.fr_CA_9151#,9151
fr_CA,#ref-gifi.fr_CA_9152#,9152
fr_CA,#ref-gifi.fr_CA_9180#,9180
fr_CA,#ref-gifi.fr_CA_9200#,9200
fr_CA,#ref-gifi.fr_CA_9220#,9220
fr_CA,#ref-gifi.fr_CA_9221#,9221
fr_CA,#ref-gifi.fr_CA_9222#,9222
fr_CA,#ref-gifi.fr_CA_9223#,9223
fr_CA,#ref-gifi.fr_CA_9224#,9224
fr_CA,#ref-gifi.fr_CA_9270#,9270
fr_CA,#ref-gifi.fr_CA_9271#,9271
fr_CA,#ref-gifi.fr_CA_9272#,9272
fr_CA,#ref-gifi.fr_CA_9273#,9273
fr_CA,#ref-gifi.fr_CA_9274#,9274
fr_CA,#ref-gifi.fr_CA_9275#,9275
fr_CA,#ref-gifi.fr_CA_9276#,9276
fr_CA,#ref-gifi.fr_CA_9277#,9277
fr_CA,#ref-gifi.fr_CA_9278#,9278
fr_CA,#ref-gifi.fr_CA_9279#,9279
fr_CA,#ref-gifi.fr_CA_9280#,9280
fr_CA,#ref-gifi.fr_CA_9281#,9281
fr_CA,#ref-gifi.fr_CA_9282#,9282
fr_CA,#ref-gifi.fr_CA_9283#,9283
fr_CA,#ref-gifi.fr_CA_9284#,9284
fr_CA,#ref-gifi.fr_CA_9285#,9285
fr_CA,#ref-gifi.fr_CA_9286#,9286
fr_CA,#ref-gifi.fr_CA_9367#,9367
fr_CA,#ref-gifi.fr_CA_9368#,9368
fr_CA,#ref-gifi.fr_CA_9369#,9369
fr_CA,#ref-gifi.fr_CA_9370#,9370
fr_CA,#ref-gifi.fr_CA_9371#,9371
fr_CA,#ref-gifi.fr_CA_9372#,9372
fr_CA,#ref-gifi.fr_CA_9373#,9373
fr_CA,#ref-gifi.fr_CA_9374#,9374
fr_CA,#ref-gifi.fr_CA_9375#,9375
fr_CA,#ref-gifi.fr_CA_9376#,9376
fr_CA,#ref-gifi.fr_CA_9377#,9377
fr_CA,#ref-gifi.fr_CA_9378#,9378
fr_CA,#ref-gifi.fr_CA_9379#,9379
fr_CA,#ref-gifi.fr_CA_9420#,9420
fr_CA,#ref-gifi.fr_CA_9421#,9421
fr_CA,#ref-gifi.fr_CA_9422#,9422
fr_CA,#ref-gifi.fr_CA_9423#,9423
fr_CA,#ref-gifi.fr_CA_9424#,9424
fr_CA,#ref-gifi.fr_CA_9425#,9425
fr_CA,#ref-gifi.fr_CA_9426#,9426
fr_CA,#ref-gifi.fr_CA_9470#,9470
fr_CA,#ref-gifi.fr_CA_9471#,9471
fr_CA,#ref-gifi.fr_CA_9472#,9472
fr_CA,#ref-gifi.fr_CA_9473#,9473
fr_CA,#ref-gifi.fr_CA_9474#,9474
fr_CA,#ref-gifi.fr_CA_9475#,9475
fr_CA,#ref-gifi.fr_CA_9476#,9476
fr_CA,#ref-gifi.fr_CA_9477#,9477
fr_CA,#ref-gifi.fr_CA_9478#,9478
fr_CA,#ref-gifi.fr_CA_9479#,9479
fr_CA,#ref-gifi.fr_CA_9480#,9480
fr_CA,#ref-gifi.fr_CA_9520#,9520
fr_CA,#ref-gifi.fr_CA_9521#,9521
fr_CA,#ref-gifi.fr_CA_9522#,9522
fr_CA,#ref-gifi.fr_CA_9523#,9523
fr_CA,#ref-gifi.fr_CA_9524#,9524
fr_CA,#ref-gifi.fr_CA_9540#,9540
fr_CA,#ref-gifi.fr_CA_9541#,9541
fr_CA,#ref-gifi.fr_CA_9542#,9542
fr_CA,#ref-gifi.fr_CA_9543#,9543
fr_CA,#ref-gifi.fr_CA_9544#,9544
fr_CA,#ref-gifi.fr_CA_9570#,9570
fr_CA,#ref-gifi.fr_CA_9571#,9571
fr_CA,#ref-gifi.fr_CA_9572#,9572
fr_CA,#ref-gifi.fr_CA_9573#,9573
fr_CA,#ref-gifi.fr_CA_9574#,9574
fr_CA,#ref-gifi.fr_CA_9575#,9575
fr_CA,#ref-gifi.fr_CA_9600#,9600
fr_CA,#ref-gifi.fr_CA_9601#,9601
fr_CA,#ref-gifi.fr_CA_9602#,9602
fr_CA,#ref-gifi.fr_CA_9603#,9603
fr_CA,#ref-gifi.fr_CA_9604#,9604
fr_CA,#ref-gifi.fr_CA_9605#,9605
fr_CA,#ref-gifi.fr_CA_9606#,9606
fr_CA,#ref-gifi.fr_CA_9607#,9607
fr_CA,#ref-gifi.fr_CA_9608#,9608
fr_CA,#ref-gifi.fr_CA_9609#,9609
fr_CA,#ref-gifi.fr_CA_9610#,9610
fr_CA,#ref-gifi.fr_CA_9611#,9611
fr_CA,#ref-gifi.fr_CA_9612#,9612
fr_CA,#ref-gifi.fr_CA_9613#,9613
fr_CA,#ref-gifi.fr_CA_9614#,9614
fr_CA,#ref-gifi.fr_CA_9615#,9615
fr_CA,#ref-gifi.fr_CA_9616#,9616
fr_CA,#ref-gifi.fr_CA_9650#,9650
fr_CA,#ref-gifi.fr_CA_9659#,9659
fr_CA,#ref-gifi.fr_CA_9660#,9660
fr_CA,#ref-gifi.fr_CA_9661#,9661
fr_CA,#ref-gifi.fr_CA_9662#,9662
fr_CA,#ref-gifi.fr_CA_9663#,9663
fr_CA,#ref-gifi.fr_CA_9664#,9664
fr_CA,#ref-gifi.fr_CA_9665#,9665
fr_CA,#ref-gifi.fr_CA_9710#,9710
fr_CA,#ref-gifi.fr_CA_9711#,9711
fr_CA,#ref-gifi.fr_CA_9712#,9712
fr_CA,#ref-gifi.fr_CA_9713#,9713
fr_CA,#ref-gifi.fr_CA_9714#,9714
fr_CA,#ref-gifi.fr_CA_9760#,9760
fr_CA,#ref-gifi.fr_CA_9761#,9761
fr_CA,#ref-gifi.fr_CA_9762#,9762
fr_CA,#ref-gifi.fr_CA_9763#,9763
fr_CA,#ref-gifi.fr_CA_9764#,9764
fr_CA,#ref-gifi.fr_CA_9765#,9765
fr_CA,#ref-gifi.fr_CA_9790#,9790
fr_CA,#ref-gifi.fr_CA_9791#,9791
fr_CA,#ref-gifi.fr_CA_9792#,9792
fr_CA,#ref-gifi.fr_CA_9793#,9793
fr_CA,#ref-gifi.fr_CA_9794#,9794
fr_CA,#ref-gifi.fr_CA_9795#,9795
fr_CA,#ref-gifi.fr_CA_9796#,9796
fr_CA,#ref-gifi.fr_CA_9797#,9797
fr_CA,#ref-gifi.fr_CA_9798#,9798
fr_CA,#ref-gifi.fr_CA_9799#,9799
fr_CA,#ref-gifi.fr_CA_9800#,9800
fr_CA,#ref-gifi.fr_CA_9801#,9801
fr_CA,#ref-gifi.fr_CA_9802#,9802
fr_CA,#ref-gifi.fr_CA_9803#,9803
fr_CA,#ref-gifi.fr_CA_9804#,9804
fr_CA,#ref-gifi.fr_CA_9805#,9805
fr_CA,#ref-gifi.fr_CA_9806#,9806
fr_CA,#ref-gifi.fr_CA_9807#,9807
fr_CA,#ref-gifi.fr_CA_9808#,9808
fr_CA,#ref-gifi.fr_CA_9809#,9809
fr_CA,#ref-gifi.fr_CA_9810#,9810
fr_CA,#ref-gifi.fr_CA_9811#,9811
fr_CA,#ref-gifi.fr_CA_9812#,9812
fr_CA,#ref-gifi.fr_CA_9813#,9813
fr_CA,#ref-gifi.fr_CA_9814#,9814
fr_CA,#ref-gifi.fr_CA_9815#,9815
fr_CA,#ref-gifi.fr_CA_9816#,9816
fr_CA,#ref-gifi.fr_CA_9817#,9817
fr_CA,#ref-gifi.fr_CA_9818#,9818
fr_CA,#ref-gifi.fr_CA_9819#,9819
fr_CA,#ref-gifi.fr_CA_9820#,9820
fr_CA,#ref-gifi.fr_CA_9821#,9821
fr_CA,#ref-gifi.fr_CA_9822#,9822
fr_CA,#ref-gifi.fr_CA_9823#,9823
fr_CA,#ref-gifi.fr_CA_9824#,9824
fr_CA,#ref-gifi.fr_CA_9825#,9825
fr_CA,#ref-gifi.fr_CA_9826#,9826
fr_CA,#ref-gifi.fr_CA_9827#,9827
fr_CA,#ref-gifi.fr_CA_9828#,9828
fr_CA,#ref-gifi.fr_CA_9829#,9829
fr_CA,#ref-gifi.fr_CA_9830#,9830
fr_CA,#ref-gifi.fr_CA_9831#,9831
fr_CA,#ref-gifi.fr_CA_9832#,9832
fr_CA,#ref-gifi.fr_CA_9833#,9833
fr_CA,#ref-gifi.fr_CA_9834#,9834
fr_CA,#ref-gifi.fr_CA_9835#,9835
fr_CA,#ref-gifi.fr_CA_9850#,9850
fr_CA,#ref-gifi.fr_CA_9870#,9870
fr_CA,#ref-gifi.fr_CA_9899#,9899
fr_CA,#ref-gifi.fr_CA_9970#,9970
fr_CA,#ref-gifi.fr_CA_9975#,9975
fr_CA,#ref-gifi.fr_CA_9976#,9976
fr_CA,#ref-gifi.fr_CA_9980#,9980
fr_CA,#ref-gifi.fr_CA_9985#,9985
fr_CA,#ref-gifi.fr_CA_9990#,9990
fr_CA,#ref-gifi.fr_CA_9995#,9995
fr_CA,#ref-gifi.fr_CA_9999#,9999
CO,#ref-gifi.CO_1#,1
CO,#ref-gifi.CO_11#,11
CO,#ref-gifi.CO_1105#,1105
CO,#ref-gifi.CO_110505#,110505
CO,#ref-gifi.CO_110510#,110510
CO,#ref-gifi.CO_110515#,110515
CO,#ref-gifi.CO_1110#,1110
CO,#ref-gifi.CO_111005#,111005
CO,#ref-gifi.CO_111010#,111010
CO,#ref-gifi.CO_1115#,1115
CO,#ref-gifi.CO_111505#,111505
CO,#ref-gifi.CO_111510#,111510
CO,#ref-gifi.CO_1120#,1120
CO,#ref-gifi.CO_112005#,112005
CO,#ref-gifi.CO_112010#,112010
CO,#ref-gifi.CO_112015#,112015
CO,#ref-gifi.CO_1125#,1125
CO,#ref-gifi.CO_112505#,112505
CO,#ref-gifi.CO_112510#,112510
CO,#ref-gifi.CO_112515#,112515
CO,#ref-gifi.CO_112520#,112520
CO,#ref-gifi.CO_112525#,112525
CO,#ref-gifi.CO_112530#,112530
CO,#ref-gifi.CO_12#,12
CO,#ref-gifi.CO_1205#,1205
CO,#ref-gifi.CO_120505#,120505
CO,#ref-gifi.CO_120510#,120510
CO,#ref-gifi.CO_120515#,120515
CO,#ref-gifi.CO_120520#,120520
CO,#ref-gifi.CO_120525#,120525
CO,#ref-gifi.CO_120530#,120530
CO,#ref-gifi.CO_120535#,120535
CO,#ref-gifi.CO_120540#,120540
CO,#ref-gifi.CO_120545#,120545
CO,#ref-gifi.CO_120550#,120550
CO,#ref-gifi.CO_120555#,120555
CO,#ref-gifi.CO_120560#,120560
CO,#ref-gifi.CO_120565#,120565
CO,#ref-gifi.CO_120570#,120570
CO,#ref-gifi.CO_120599#,120599
CO,#ref-gifi.CO_1210#,1210
CO,#ref-gifi.CO_121005#,121005
CO,#ref-gifi.CO_121010#,121010
CO,#ref-gifi.CO_121015#,121015
CO,#ref-gifi.CO_121020#,121020
CO,#ref-gifi.CO_121025#,121025
CO,#ref-gifi.CO_121030#,121030
CO,#ref-gifi.CO_121035#,121035
CO,#ref-gifi.CO_121040#,121040
CO,#ref-gifi.CO_121045#,121045
CO,#ref-gifi.CO_121050#,121050
CO,#ref-gifi.CO_121055#,121055
CO,#ref-gifi.CO_121060#,121060
CO,#ref-gifi.CO_121065#,121065
CO,#ref-gifi.CO_121070#,121070
CO,#ref-gifi.CO_121099#,121099
CO,#ref-gifi.CO_1215#,1215
CO,#ref-gifi.CO_121505#,121505
CO,#ref-gifi.CO_121510#,121510
CO,#ref-gifi.CO_121515#,121515
CO,#ref-gifi.CO_121520#,121520
CO,#ref-gifi.CO_121595#,121595
CO,#ref-gifi.CO_1220#,1220
CO,#ref-gifi.CO_122005#,122005
CO,#ref-gifi.CO_122010#,122010
CO,#ref-gifi.CO_122015#,122015
CO,#ref-gifi.CO_122095#,122095
CO,#ref-gifi.CO_1225#,1225
CO,#ref-gifi.CO_122505#,122505
CO,#ref-gifi.CO_122510#,122510
CO,#ref-gifi.CO_122515#,122515
CO,#ref-gifi.CO_122520#,122520
CO,#ref-gifi.CO_122525#,122525
CO,#ref-gifi.CO_122530#,122530
CO,#ref-gifi.CO_122535#,122535
CO,#ref-gifi.CO_122540#,122540
CO,#ref-gifi.CO_122545#,122545
CO,#ref-gifi.CO_122595#,122595
CO,#ref-gifi.CO_1230#,1230
CO,#ref-gifi.CO_123005#,123005
CO,#ref-gifi.CO_123010#,123010
CO,#ref-gifi.CO_123015#,123015
CO,#ref-gifi.CO_1235#,1235
CO,#ref-gifi.CO_123505#,123505
CO,#ref-gifi.CO_123510#,123510
CO,#ref-gifi.CO_123515#,123515
CO,#ref-gifi.CO_123520#,123520
CO,#ref-gifi.CO_123525#,123525
CO,#ref-gifi.CO_123530#,123530
CO,#ref-gifi.CO_123535#,123535
CO,#ref-gifi.CO_123540#,123540
CO,#ref-gifi.CO_123545#,123545
CO,#ref-gifi.CO_123550#,123550
CO,#ref-gifi.CO_123555#,123555
CO,#ref-gifi.CO_123560#,123560
CO,#ref-gifi.CO_123565#,123565
CO,#ref-gifi.CO_123570#,123570
CO,#ref-gifi.CO_123595#,123595
CO,#ref-gifi.CO_1240#,1240
CO,#ref-gifi.CO_124005#,124005
CO,#ref-gifi.CO_124010#,124010
CO,#ref-gifi.CO_124015#,124015
CO,#ref-gifi.CO_124095#,124095
CO,#ref-gifi.CO_1245#,1245
CO,#ref-gifi.CO_124505#,124505
CO,#ref-gifi.CO_124510#,124510
CO,#ref-gifi.CO_1250#,1250
CO,#ref-gifi.CO_125005#,125005
CO,#ref-gifi.CO_125010#,125010
CO,#ref-gifi.CO_125015#,125015
CO,#ref-gifi.CO_125020#,125020
CO,#ref-gifi.CO_125025#,125025
CO,#ref-gifi.CO_125030#,125030
CO,#ref-gifi.CO_125035#,125035
CO,#ref-gifi.CO_125040#,125040
CO,#ref-gifi.CO_125099#,125099
CO,#ref-gifi.CO_1255#,1255
CO,#ref-gifi.CO_125505#,125505
CO,#ref-gifi.CO_125510#,125510
CO,#ref-gifi.CO_125515#,125515
CO,#ref-gifi.CO_125595#,125595
CO,#ref-gifi.CO_1260#,1260
CO,#ref-gifi.CO_126099#,126099
CO,#ref-gifi.CO_1295#,1295
CO,#ref-gifi.CO_129505#,129505
CO,#ref-gifi.CO_129510#,129510
CO,#ref-gifi.CO_129515#,129515
CO,#ref-gifi.CO_129520#,129520
CO,#ref-gifi.CO_129595#,129595
CO,#ref-gifi.CO_129599#,129599
CO,#ref-gifi.CO_1299#,1299
CO,#ref-gifi.CO_129905#,129905
CO,#ref-gifi.CO_129910#,129910
CO,#ref-gifi.CO_129915#,129915
CO,#ref-gifi.CO_129920#,129920
CO,#ref-gifi.CO_129925#,129925
CO,#ref-gifi.CO_129930#,129930
CO,#ref-gifi.CO_129935#,129935
CO,#ref-gifi.CO_129940#,129940
CO,#ref-gifi.CO_129945#,129945
CO,#ref-gifi.CO_129950#,129950
CO,#ref-gifi.CO_129955#,129955
CO,#ref-gifi.CO_129960#,129960
CO,#ref-gifi.CO_129995#,129995
CO,#ref-gifi.CO_13#,13
CO,#ref-gifi.CO_1305#,1305
CO,#ref-gifi.CO_130505#,130505
CO,#ref-gifi.CO_130510#,130510
CO,#ref-gifi.CO_130515#,130515
CO,#ref-gifi.CO_1310#,1310
CO,#ref-gifi.CO_131005#,131005
CO,#ref-gifi.CO_131010#,131010
CO,#ref-gifi.CO_131015#,131015
CO,#ref-gifi.CO_131020#,131020
CO,#ref-gifi.CO_131095#,131095
CO,#ref-gifi.CO_1315#,1315
CO,#ref-gifi.CO_131505#,131505
CO,#ref-gifi.CO_131510#,131510
CO,#ref-gifi.CO_131515#,131515
CO,#ref-gifi.CO_131520#,131520
CO,#ref-gifi.CO_1320#,1320
CO,#ref-gifi.CO_132005#,132005
CO,#ref-gifi.CO_132010#,132010
CO,#ref-gifi.CO_132015#,132015
CO,#ref-gifi.CO_1325#,1325
CO,#ref-gifi.CO_132505#,132505
CO,#ref-gifi.CO_132510#,132510
CO,#ref-gifi.CO_1328#,1328
CO,#ref-gifi.CO_1330#,1330
CO,#ref-gifi.CO_133005#,133005
CO,#ref-gifi.CO_133010#,133010
CO,#ref-gifi.CO_133015#,133015
CO,#ref-gifi.CO_133020#,133020
CO,#ref-gifi.CO_133025#,133025
CO,#ref-gifi.CO_133030#,133030
CO,#ref-gifi.CO_133095#,133095
CO,#ref-gifi.CO_1332#,1332
CO,#ref-gifi.CO_1335#,1335
CO,#ref-gifi.CO_133505#,133505
CO,#ref-gifi.CO_133510#,133510
CO,#ref-gifi.CO_133515#,133515
CO,#ref-gifi.CO_133520#,133520
CO,#ref-gifi.CO_133525#,133525
CO,#ref-gifi.CO_133530#,133530
CO,#ref-gifi.CO_133535#,133535
CO,#ref-gifi.CO_133595#,133595
CO,#ref-gifi.CO_1340#,1340
CO,#ref-gifi.CO_134005#,134005
CO,#ref-gifi.CO_134010#,134010
CO,#ref-gifi.CO_134015#,134015
CO,#ref-gifi.CO_134020#,134020
CO,#ref-gifi.CO_134025#,134025
CO,#ref-gifi.CO_134030#,134030
CO,#ref-gifi.CO_134035#,134035
CO,#ref-gifi.CO_134095#,134095
CO,#ref-gifi.CO_1345#,1345
CO,#ref-gifi.CO_134505#,134505
CO,#ref-gifi.CO_134510#,134510
CO,#ref-gifi.CO_134515#,134515
CO,#ref-gifi.CO_134520#,134520
CO,#ref-gifi.CO_134525#,134525
CO,#ref-gifi.CO_134530#,134530
CO,#ref-gifi.CO_134535#,134535
CO,#ref-gifi.CO_134595#,134595
CO,#ref-gifi.CO_1350#,1350
CO,#ref-gifi.CO_135005#,135005
CO,#ref-gifi.CO_135010#,135010
CO,#ref-gifi.CO_135095#,135095
CO,#ref-gifi.CO_1355#,1355
CO,#ref-gifi.CO_135505#,135505
CO,#ref-gifi.CO_135510#,135510
CO,#ref-gifi.CO_135515#,135515
CO,#ref-gifi.CO_135520#,135520
CO,#ref-gifi.CO_135525#,135525
CO,#ref-gifi.CO_135530#,135530
CO,#ref-gifi.CO_135595#,135595
CO,#ref-gifi.CO_1360#,1360
CO,#ref-gifi.CO_136005#,136005
CO,#ref-gifi.CO_136010#,136010
CO,#ref-gifi.CO_136015#,136015
CO,#ref-gifi.CO_136095#,136095
CO,#ref-gifi.CO_1365#,1365
CO,#ref-gifi.CO_136505#,136505
CO,#ref-gifi.CO_136510#,136510
CO,#ref-gifi.CO_136515#,136515
CO,#ref-gifi.CO_136520#,136520
CO,#ref-gifi.CO_136525#,136525
CO,#ref-gifi.CO_136530#,136530
CO,#ref-gifi.CO_136595#,136595
CO,#ref-gifi.CO_1370#,1370
CO,#ref-gifi.CO_137005#,137005
CO,#ref-gifi.CO_137010#,137010
CO,#ref-gifi.CO_1380#,1380
CO,#ref-gifi.CO_138005#,138005
CO,#ref-gifi.CO_138010#,138010
CO,#ref-gifi.CO_138015#,138015
CO,#ref-gifi.CO_138020#,138020
CO,#ref-gifi.CO_138025#,138025
CO,#ref-gifi.CO_138030#,138030
CO,#ref-gifi.CO_138095#,138095
CO,#ref-gifi.CO_1385#,1385
